#SENTENCENUM	1
#SRCFILE	-
But	but	lc_Ul5	sf_UT	sf_BUT	sf_	NOTAG	MD	CC
,	,	lc_noalpha	sf_	sf_	sf_	NN	CC	,
and	and	lc_l5	sf_ND	sf_AND	sf_	,	NN	CC
sodium	sodium	lc_l	sf_UM	sf_IUM	sf_DIUM	CC	NN	NN
polyacrylate	polyacrylate	lc_l	sf_TE	sf_ATE	sf_LATE	NN	;	NN
;	;	lc_noalpha	sf_	sf_	sf_	NN	CC	;
and	and	lc_l5	sf_ND	sf_AND	sf_	;	DT_AP	CC
other	other	lc_l5	sf_ER	sf_HER	sf_THER	CC	JJ	DT
synthetic	synthetic	lc_l	sf_IC	sf_TIC	sf_ETIC	DT_AP	NNS	JJ
polymers	polymers	lc_l	sf_RS	sf_ERS	sf_MERS	JJ	,	NNS
,	,	lc_noalpha	sf_	sf_	sf_	NNS	NOTAG	,
such_as	such_as	lc_l_l	sf_AS	sf__AS	sf_H_AS	,	NN	IN
polyethylene	polyethylene	lc_l	sf_NE	sf_ENE	sf_LENE	NOTAG	NN	NN
glycol	glycol	lc_l	sf_OL	sf_COL	sf_YCOL	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NN	,
ethylene	ethylene	lc_l	sf_NE	sf_ENE	sf_LENE	,	NN	NN
oxide	oxide	lc_l5	sf_DE	sf_IDE	sf_XIDE	NN	DA	NN
-	-	lc_noalpha	sf_	sf_	sf_	NN	NN	DA
propylene	propylene	lc_l	sf_NE	sf_ENE	sf_LENE	DA	NN	NN
oxide	oxide	lc_l5	sf_DE	sf_IDE	sf_XIDE	NN	VB_NN	NN
block	block	lc_l5	sf_CK	sf_OCK	sf_LOCK	NN	NN	NN
copolymer	copolymer	lc_l	sf_ER	sf_MER	sf_YMER	VB_NN	;	NN
;	;	lc_noalpha	sf_	sf_	sf_	NN	NN	;
alkyd	alkyd	lc_l5	sf_YD	sf_KYD	sf_LKYD	;	VB_NN	NN
resin	resin	lc_l5	sf_IN	sf_SIN	sf_ESIN	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN	JJ	,
phenolic	phenolic	lc_l	sf_IC	sf_LIC	sf_OLIC	,	VB_NN	JJ
resin	resin	lc_l5	sf_IN	sf_SIN	sf_ESIN	JJ	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN	VB_NN_JJ	,
epoxy	epoxy	lc_l5	sf_XY	sf_OXY	sf_POXY	,	VB_NN	JJ
resin	resin	lc_l5	sf_IN	sf_SIN	sf_ESIN	VB_NN_JJ	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN	NOTAG	,
aminoalkyd	aminoalkyd	lc_l	sf_YD	sf_KYD	sf_LKYD	,	VB_NN	NP
resin	resin	lc_l5	sf_IN	sf_SIN	sf_ESIN	NOTAG	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN	NN	,
polyester	polyester	lc_l	sf_ER	sf_TER	sf_STER	,	VB_NN	NN
resin	resin	lc_l5	sf_IN	sf_SIN	sf_ESIN	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN	NN	,
polyurethane	polyurethane	lc_l	sf_NE	sf_ANE	sf_HANE	,	VB_NN	NN
resin	resin	lc_l5	sf_IN	sf_SIN	sf_ESIN	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN	JJ	,
acrylic	acrylic	lc_l	sf_IC	sf_LIC	sf_YLIC	,	VB_NN	JJ
resin	resin	lc_l5	sf_IN	sf_SIN	sf_ESIN	JJ	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN	NN	,
polyamide	polyamide	lc_l	sf_DE	sf_IDE	sf_MIDE	,	VB_NN	NN
resin	resin	lc_l5	sf_IN	sf_SIN	sf_ESIN	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN	NOTAG	,
polyamide-imide	polyamide-imide	lc_l-l	sf_DE	sf_IDE	sf_MIDE	,	VB_NN	NN
resin	resin	lc_l5	sf_IN	sf_SIN	sf_ESIN	NOTAG	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN	NOTAG	,
polyester-imide	polyester-imide	lc_l-l	sf_DE	sf_IDE	sf_MIDE	,	VB_NN	NN
resin	resin	lc_l5	sf_IN	sf_SIN	sf_ESIN	NOTAG	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN	CC	,
and	and	lc_l5	sf_ND	sf_AND	sf_	,	NN	CC
silicone	silicone	lc_l	sf_NE	sf_ONE	sf_CONE	CC	VB_NN	NN
resin	resin	lc_l5	sf_IN	sf_SIN	sf_ESIN	NN	;	NN
;	;	lc_noalpha	sf_	sf_	sf_	VB_NN	RB_NN	;
etc.	etc.	lc_l.	sf_C.	sf_TC.	sf_ETC.	;	NOTAG	RB

#SENTENCENUM	5046
#SRCFILE	-
Examples	examples	lc_Ul	sf_ES	sf_LES	sf_PLES	NOTAG	IN	NNS
of	of	lc_l5	sf_OF	sf_	sf_	NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	VB_NN	ATI
group	group	lc_l5	sf_UP	sf_OUP	sf_ROUP	ATI	JJed_VBN_VBD	NN
represented	represented	lc_l	sf_ED	sf_TED	sf_NTED	VB_NN	RP_JJ_IN	VBN
by	by	lc_l5	sf_BY	sf_	sf_	JJed_VBN_VBD	NPL_NN	IN
Ar	ar	lc_Ul5	sf_AR	sf_	sf_	RP_JJ_IN	FO	NP
¹		lc_noalpha	sf_	sf_	sf_	NPL_NN	,	FO
,	,	lc_noalpha	sf_	sf_	sf_	FO	NPL_NN	,
Ar	ar	lc_Ul5	sf_AR	sf_	sf_	,	CD	NP
²		lc_noalpha	sf_	sf_	sf_	NPL_NN	,	CD
,	,	lc_noalpha	sf_	sf_	sf_	CD	NPL_NN	,
Ar	ar	lc_Ul5	sf_AR	sf_	sf_	,	NOTAG	NP
³		lc_noalpha	sf_	sf_	sf_	NPL_NN	,	NP
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	,
Ar#sup4#	ar#sup4#	lc_Ul#ld#	sf_4#	sf_P4#	sf_UP4#	,	,	NP
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	,
Ar#sup5#	ar#sup5#	lc_Ul#ld#	sf_5#	sf_P5#	sf_UP5#	,	,	NP
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	,
Ar#sup6#	ar#sup6#	lc_Ul#ld#	sf_6#	sf_P6#	sf_UP6#	,	CC	NP
and	and	lc_l5	sf_ND	sf_AND	sf_	NOTAG	NOTAG	CC
Ar#sup7#	ar#sup7#	lc_Ul#ld#	sf_7#	sf_P7#	sf_UP7#	CC	VB	NP
include	include	lc_l	sf_DE	sf_UDE	sf_LUDE	NOTAG	NP_AT	VB
a	a	lc_l1	sf_	sf_	sf_	VB	NOTAG	AT
C#sub6#	c#sub6#	lc_U#ld#	sf_6#	sf_B6#	sf_UB6#	NP_AT	NOTAG	NP
Þ		lc_U1	sf_	sf_	sf_	NOTAG	NOTAG	NP
£		lc_noalpha	sf_	sf_	sf_	NOTAG	CD	NP
½		lc_noalpha	sf_	sf_	sf_	NOTAG	NN	CD
arylene	arylene	lc_l	sf_NE	sf_ENE	sf_LENE	CD	VBZ_NNS	NN
groups	groups	lc_l	sf_PS	sf_UPS	sf_OUPS	NN	NOTAG	NNS
such_as	such_as	lc_l_l	sf_AS	sf__AS	sf_H_AS	VBZ_NNS	NN	IN
phenylene	phenylene	lc_l	sf_NE	sf_ENE	sf_LENE	NOTAG	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NN	,
naphthalene	naphthalene	lc_l	sf_NE	sf_ENE	sf_LENE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NOTAG	,
antolylene	antolylene	lc_l	sf_NE	sf_ENE	sf_LENE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NN	,
biphenylene	biphenylene	lc_l	sf_NE	sf_ENE	sf_LENE	,	CC	NN
and	and	lc_l5	sf_ND	sf_AND	sf_	NN	NN	CC
terphenylene	terphenylene	lc_l	sf_NE	sf_ENE	sf_LENE	CC	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	JJ	,
divalent	divalent	lc_l	sf_NT	sf_ENT	sf_LENT	,	VBZ_NNS	JJ
groups	groups	lc_l	sf_PS	sf_UPS	sf_OUPS	JJ	JJed_VBN_VBD	NNS
derived	derived	lc_l	sf_ED	sf_VED	sf_IVED	VBZ_NNS	IN	VBN
from	from	lc_l5	sf_OM	sf_ROM	sf_FROM	JJed_VBN_VBD	NP_AT	IN
a	a	lc_l1	sf_	sf_	sf_	IN	JJed_VBN_VBD	AT
condensed	condensed	lc_l	sf_ED	sf_SED	sf_NSED	NP_AT	JJ	JJed
polycyclic	polycyclic	lc_l	sf_IC	sf_LIC	sf_CLIC	JJed_VBN_VBD	NN_JJ	JJ
aromatic	aromatic	lc_l	sf_IC	sf_TIC	sf_ATIC	JJ	VB_NN	JJ
group	group	lc_l5	sf_UP	sf_OUP	sf_ROUP	NN_JJ	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN	NOTAG	,
such_as	such_as	lc_l_l	sf_AS	sf__AS	sf_H_AS	,	NN	IN
indene	indene	lc_l	sf_NE	sf_ENE	sf_DENE	NOTAG	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NOTAG	,
fluorene	fluorene	lc_l	sf_NE	sf_ENE	sf_RENE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	,
acenaphthene	acenaphthene	lc_l	sf_NE	sf_ENE	sf_HENE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	,
perylene	perylene	lc_l	sf_NE	sf_ENE	sf_LENE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	,
fluorenone	fluorenone	lc_l	sf_NE	sf_ONE	sf_NONE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	,
anthrone	anthrone	lc_l	sf_NE	sf_ONE	sf_RONE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	,
anthraquinone	anthraquinone	lc_l	sf_NE	sf_ONE	sf_NONE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	,
benzoanthrone	benzoanthrone	lc_l	sf_NE	sf_ONE	sf_RONE	,	CC	NN
and	and	lc_l5	sf_ND	sf_AND	sf_	NOTAG	NOTAG	CC
isocoumarin	isocoumarin	lc_l	sf_IN	sf_RIN	sf_ARIN	CC	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	CC	,
and	and	lc_l5	sf_ND	sf_AND	sf_	,	JJ	CC
divalent	divalent	lc_l	sf_NT	sf_ENT	sf_LENT	CC	VBZ_NNS	JJ
groups	groups	lc_l	sf_PS	sf_UPS	sf_OUPS	JJ	JJed_VBN_VBD	NNS
derived	derived	lc_l	sf_ED	sf_VED	sf_IVED	VBZ_NNS	IN	VBN
from	from	lc_l5	sf_OM	sf_ROM	sf_FROM	JJed_VBN_VBD	NP_AT	IN
a	a	lc_l1	sf_	sf_	sf_	IN	JJ	AT
heterocyclic	heterocyclic	lc_l	sf_IC	sf_LIC	sf_CLIC	NP_AT	NN_JJ	JJ
aromatic	aromatic	lc_l	sf_IC	sf_TIC	sf_ATIC	JJ	VB_NN	JJ
group	group	lc_l5	sf_UP	sf_OUP	sf_ROUP	NN_JJ	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	VB_NN	NOTAG	,
such_as	such_as	lc_l_l	sf_AS	sf__AS	sf_H_AS	,	NN	IN
pyridine	pyridine	lc_l	sf_NE	sf_INE	sf_DINE	NOTAG	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NN	,
quinoline	quinoline	lc_l	sf_NE	sf_INE	sf_LINE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NOTAG	,
oxazole	oxazole	lc_l	sf_LE	sf_OLE	sf_ZOLE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	,
thiazole	thiazole	lc_l	sf_LE	sf_OLE	sf_ZOLE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	,
oxadiazole	oxadiazole	lc_l	sf_LE	sf_OLE	sf_ZOLE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	,
benzooxazole	benzooxazole	lc_l	sf_LE	sf_OLE	sf_ZOLE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	,
benzoimidazole	benzoimidazole	lc_l	sf_LE	sf_OLE	sf_ZOLE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	,
benzothiazole	benzothiazole	lc_l	sf_LE	sf_OLE	sf_ZOLE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NN	,
benzotriazole	benzotriazole	lc_l	sf_LE	sf_OLE	sf_ZOLE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NOTAG	,
dibenzofurane	dibenzofurane	lc_l	sf_NE	sf_ANE	sf_RANE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	,
carbazole	carbazole	lc_l	sf_LE	sf_OLE	sf_ZOLE	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	CC	,
and	and	lc_l5	sf_ND	sf_AND	sf_	,	NN	CC
xanthene	xanthene	lc_l	sf_NE	sf_ENE	sf_HENE	CC	.	NN
.	.	lc_noalpha	sf_	sf_	sf_	NN	NOTAG	.

#SENTENCENUM	5049
#SRCFILE	-
Examples	examples	lc_Ul	sf_ES	sf_LES	sf_PLES	NOTAG	IN	NNS
of	of	lc_l5	sf_OF	sf_	sf_	NNS	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	IN	NN_JJ	ATI
polyhydric	polyhydric	lc_l	sf_IC	sf_RIC	sf_DRIC	ATI	NOTAG	JJ
alcohol-type	alcohol-type	lc_l-l	sf_PE	sf_YPE	sf_TYPE	NN_JJ	NN_JJ	JJ
solvent	solvent	lc_l	sf_NT	sf_ENT	sf_VENT	NOTAG	TO	NN
to	to	lc_l5	sf_TO	sf_	sf_	NN_JJ	BE	TO
be	be	lc_l5	sf_BE	sf_	sf_	TO	JJed_VBN_VBD	BE
used	used	lc_l5	sf_ED	sf_SED	sf_USED	BE	RB_QL_NN_IN_CS_CC	VBN
as	as	lc_l5	sf_AS	sf_	sf_	JJed_VBN_VBD	NP_AT	IN
a	a	lc_l1	sf_	sf_	sf_	RB_QL_NN_IN_CS_CC	NN_JJ	AT
liquid	liquid	lc_l	sf_ID	sf_UID	sf_QUID	NP_AT	NN	JJ
dispersion	dispersion	lc_l	sf_ON	sf_ION	sf_SION	NN_JJ	NN_JJ	NN
medium	medium	lc_l	sf_UM	sf_IUM	sf_DIUM	NN	JJed_VBN_VBD	NN
used	used	lc_l5	sf_ED	sf_SED	sf_USED	NN_JJ	RP_RB_IN	VBN
in	in	lc_l5	sf_IN	sf_	sf_	JJed_VBN_VBD	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	RP_RB_IN	JJing_VBG_NN	ATI
recording	recording	lc_l	sf_NG	sf_ING	sf_DING	ATI	NN_JJ	JJing
material	material	lc_l	sf_AL	sf_IAL	sf_RIAL	JJing_VBG_NN	NOTAG	NN
according_to	according_to	lc_l_l	sf_TO	sf__TO	sf_G_TO	NN_JJ	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	NOTAG	VB_NN_JJ	ATI
present	present	lc_l	sf_NT	sf_ENT	sf_SENT	ATI	NN	JJ
invention	invention	lc_l	sf_ON	sf_ION	sf_TION	VB_NN_JJ	NR_MD	NN
may	may	lc_l5	sf_AY	sf_MAY	sf_	NN	VB	MD
include	include	lc_l	sf_DE	sf_UDE	sf_LUDE	NR_MD	:	VB
:	:	lc_noalpha	sf_	sf_	sf_	VB	NN	:
ethylene	ethylene	lc_l	sf_NE	sf_ENE	sf_LENE	:	NN	NN
glycol	glycol	lc_l	sf_OL	sf_COL	sf_YCOL	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NN	,
propylene	propylene	lc_l	sf_NE	sf_ENE	sf_LENE	,	NN	NN
glycol	glycol	lc_l	sf_OL	sf_COL	sf_YCOL	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NN	,
diethylene	diethylene	lc_l	sf_NE	sf_ENE	sf_LENE	,	NN	NN
glycol	glycol	lc_l	sf_OL	sf_COL	sf_YCOL	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NN	,
triethylene	triethylene	lc_l	sf_NE	sf_ENE	sf_LENE	,	NN	NN
glycol	glycol	lc_l	sf_OL	sf_COL	sf_YCOL	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NN	,
tetraethylene	tetraethylene	lc_l	sf_NE	sf_ENE	sf_LENE	,	NN	NN
glycol	glycol	lc_l	sf_OL	sf_COL	sf_YCOL	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NN	,
polyethylene	polyethylene	lc_l	sf_NE	sf_ENE	sf_LENE	,	NN	NN
glycol	glycol	lc_l	sf_OL	sf_COL	sf_YCOL	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NN	,
ethylene	ethylene	lc_l	sf_NE	sf_ENE	sf_LENE	,	NN	NN
glycol	glycol	lc_l	sf_OL	sf_COL	sf_YCOL	NN	NN	NN
monomethyl	monomethyl	lc_l	sf_YL	sf_HYL	sf_THYL	NN	NN	NN
ether	ether	lc_l5	sf_ER	sf_HER	sf_THER	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NN	,
ethylene	ethylene	lc_l	sf_NE	sf_ENE	sf_LENE	,	NN	NN
glycol	glycol	lc_l	sf_OL	sf_COL	sf_YCOL	NN	NN	NN
monoethyl	monoethyl	lc_l	sf_YL	sf_HYL	sf_THYL	NN	NN	NN
ether	ether	lc_l5	sf_ER	sf_HER	sf_THER	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NN	,
ethylene	ethylene	lc_l	sf_NE	sf_ENE	sf_LENE	,	NN	NN
glycol	glycol	lc_l	sf_OL	sf_COL	sf_YCOL	NN	NOTAG	NN
monobutyl	monobutyl	lc_l	sf_YL	sf_TYL	sf_UTYL	NN	NN	NN
ether	ether	lc_l5	sf_ER	sf_HER	sf_THER	NOTAG	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NN	,
methyl	methyl	lc_l	sf_YL	sf_HYL	sf_THYL	,	NOTAG	NN
carbitol	carbitol	lc_l	sf_OL	sf_TOL	sf_ITOL	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NN	,
ethyl	ethyl	lc_l5	sf_YL	sf_HYL	sf_THYL	,	NOTAG	NN
carbitol	carbitol	lc_l	sf_OL	sf_TOL	sf_ITOL	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NN	,
butyl	butyl	lc_l5	sf_YL	sf_TYL	sf_UTYL	,	NOTAG	NN
carbitol	carbitol	lc_l	sf_OL	sf_TOL	sf_ITOL	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NN	,
ethyl	ethyl	lc_l5	sf_YL	sf_HYL	sf_THYL	,	NOTAG	NN
carbitol	carbitol	lc_l	sf_OL	sf_TOL	sf_ITOL	NN	NN	NN
acetate	acetate	lc_l	sf_TE	sf_ATE	sf_TATE	NOTAG	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NN	,
diethyl	diethyl	lc_l	sf_YL	sf_HYL	sf_THYL	,	NOTAG	NN
carbitol	carbitol	lc_l	sf_OL	sf_TOL	sf_ITOL	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NN	,
triethylene	triethylene	lc_l	sf_NE	sf_ENE	sf_LENE	,	NN	NN
glycol	glycol	lc_l	sf_OL	sf_COL	sf_YCOL	NN	NN	NN
monomethyl	monomethyl	lc_l	sf_YL	sf_HYL	sf_THYL	NN	NN	NN
ether	ether	lc_l5	sf_ER	sf_HER	sf_THER	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NN	,
triethylene	triethylene	lc_l	sf_NE	sf_ENE	sf_LENE	,	NN	NN
glycol	glycol	lc_l	sf_OL	sf_COL	sf_YCOL	NN	NN	NN
monoethyl	monoethyl	lc_l	sf_YL	sf_HYL	sf_THYL	NN	NN	NN
ether	ether	lc_l5	sf_ER	sf_HER	sf_THER	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NN	,
propylene	propylene	lc_l	sf_NE	sf_ENE	sf_LENE	,	NN	NN
glycol	glycol	lc_l	sf_OL	sf_COL	sf_YCOL	NN	NN	NN
monomethyl	monomethyl	lc_l	sf_YL	sf_HYL	sf_THYL	NN	NN	NN
ether	ether	lc_l5	sf_ER	sf_HER	sf_THER	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NOTAG	,
dipropylene	dipropylene	lc_l	sf_NE	sf_ENE	sf_LENE	,	NN	NN
glycol	glycol	lc_l	sf_OL	sf_COL	sf_YCOL	NOTAG	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NN	,
hexylene	hexylene	lc_l	sf_NE	sf_ENE	sf_LENE	,	NN	NN
glycol	glycol	lc_l	sf_OL	sf_COL	sf_YCOL	NN	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NN	NN	,
glycerin	glycerin	lc_l	sf_IN	sf_RIN	sf_ERIN	,	,	NP
,	,	lc_noalpha	sf_	sf_	sf_	NN	NOTAG	,
1,2,6-hexane-thiol	1,2,6-hexane-thiol	lc_d,d,d-l-l	sf_OL	sf_IOL	sf_HIOL	,	,	NN
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	,
diacetin	diacetin	lc_l	sf_IN	sf_TIN	sf_ETIN	,	,	NP
,	,	lc_noalpha	sf_	sf_	sf_	NOTAG	RB_NN	,
etc.	etc.	lc_l.	sf_C.	sf_TC.	sf_ETC.	,	NOTAG	RB

#SENTENCENUM	5053
#SRCFILE	-
Regarding	regarding	lc_Ul	sf_NG	sf_ING	sf_DING	NOTAG	ATI	IN
the	the	lc_l5	sf_HE	sf_THE	sf_	JJing_VBG_IN	JJing_VBG_NN_IN	ATI
following	following	lc_l	sf_NG	sf_ING	sf_WING	ATI	NNS	JJing
explanations	explanations	lc_l	sf_NS	sf_ONS	sf_IONS	JJing_VBG_NN_IN	,	NNS
,	,	lc_noalpha	sf_	sf_	sf_	NNS	PP3	,
it	it	lc_l5	sf_IT	sf_	sf_	,	BEZ	PP3
is	is	lc_l5	sf_IS	sf_	sf_	PP3	TO	BEZ
to	to	lc_l5	sf_TO	sf_	sf_	BEZ	BE	TO
be	be	lc_l5	sf_BE	sf_	sf_	TO	JJed_VBN_VBD	BE
noted	noted	lc_l5	sf_ED	sf_TED	sf_OTED	BE	WP_QL_DT_CS	VBN
that	that	lc_l5	sf_AT	sf_HAT	sf_THAT	JJed_VBN_VBD	ATI	CS
the	the	lc_l5	sf_HE	sf_THE	sf_	WP_QL_DT_CS	NN	ATI
unit	unit	lc_l5	sf_IT	sf_NIT	sf_UNIT	ATI	NOTAG	NN
1	1	lc_d	sf_	sf_	sf_	NN	NOTAG	CD
G=10	g=10	lc_U=d	sf_10	sf_=10	sf_G=10	NOTAG	NNU	NP
min	min	lc_l5	sf_IN	sf_MIN	sf_	NOTAG	;	NNU
;	;	lc_noalpha	sf_	sf_	sf_	NNU	NOTAG	;
4	4	lc_d	sf_	sf_	sf_	;	;	CD
;	;	lc_noalpha	sf_	sf_	sf_	NOTAG	NP	;
T	t	lc_U1	sf_	sf_	sf_	;	CC	NP
and	and	lc_l5	sf_ND	sf_AND	sf_	NP	WP_QL_DT_CS	CC
that	that	lc_l5	sf_AT	sf_HAT	sf_THAT	CC	ATI	CS
the	the	lc_l5	sf_HE	sf_THE	sf_	WP_QL_DT_CS	NN	ATI
unit	unit	lc_l5	sf_IT	sf_NIT	sf_UNIT	ATI	NOTAG	NN
1	1	lc_d	sf_	sf_	sf_	NN	NOTAG	CD
Oe=0.0796	oe=0.0796	lc_Ul=d.d	sf_96	sf_796	sf_0796	NOTAG	NP	NP
k	k	lc_l1	sf_	sf_	sf_	NOTAG	.	NP
·		lc_noalpha	sf_	sf_	sf_	NP	NOTAG	.
A/m	a/m	lc_U/l	sf_/M	sf_A/M	sf_	.	CC	NNU
and	and	lc_l5	sf_ND	sf_AND	sf_	NOTAG	WP_QL_DT_CS	CC
that	that	lc_l5	sf_AT	sf_HAT	sf_THAT	CC	ATI	CS
the	the	lc_l5	sf_HE	sf_THE	sf_	WP_QL_DT_CS	NN	ATI
unit	unit	lc_l5	sf_IT	sf_NIT	sf_UNIT	ATI	NOTAG	NN
1	1	lc_d	sf_	sf_	sf_	NN	NOTAG	CD
MGOe=7.96	mgoe=7.96	lc_Ul=d.d	sf_96	sf_.96	sf_7.96	NOTAG	NP	NP
K	k	lc_U1	sf_	sf_	sf_	NOTAG	NOTAG	NP
J/m	j/m	lc_U/l	sf_/M	sf_J/M	sf_	NP	NOTAG	NNU
³		lc_noalpha	sf_	sf_	sf_	NOTAG	.	NP
.	.	lc_noalpha	sf_	sf_	sf_	NOTAG	NOTAG	.

#SENTENCENUM	5054
#SRCFILE	-
FIG.	fig.	lc_U.	sf_G.	sf_IG.	sf_FIG.	NOTAG	NOTAG	NN
10	10	lc_d	sf_10	sf_	sf_	NN	BEZ	CD
is	is	lc_l5	sf_IS	sf_	sf_	NOTAG	NP_AT	BEZ
a	a	lc_l1	sf_	sf_	sf_	BEZ	NN	AT
photomicrograph	photomicrograph	lc_l	sf_PH	sf_APH	sf_RAPH	NP_AT	IN	NN
at	at	lc_l5	sf_AT	sf_	sf_	NN	NOTAG	IN
4,470X	4,470x	lc_d,dU	sf_0X	sf_70X	sf_470X	IN	NOTAG	NP
magnifification	magnifification	lc_l	sf_ON	sf_ION	sf_TION	NOTAG	IN	NN
of	of	lc_l5	sf_OF	sf_	sf_	NOTAG	NP_AT	IN
a	a	lc_l1	sf_	sf_	sf_	IN	VB_NN	AT
section	section	lc_l	sf_ON	sf_ION	sf_TION	NP_AT	IN	NN
of	of	lc_l5	sf_OF	sf_	sf_	VB_NN	NP_AT	IN
a	a	lc_l1	sf_	sf_	sf_	IN	JJ	AT
microporous	microporous	lc_l	sf_US	sf_OUS	sf_ROUS	NP_AT	NOTAG	JJ
polyacrilonitrile	polyacrilonitrile	lc_l	sf_LE	sf_ILE	sf_RILE	JJ	VB_NN	NN
bead	bead	lc_l5	sf_AD	sf_EAD	sf_BEAD	NOTAG	IN	NN
of	of	lc_l5	sf_OF	sf_	sf_	VB_NN	QL_DT	IN
this	this	lc_l5	sf_IS	sf_HIS	sf_THIS	IN	NN	DT
invention	invention	lc_l	sf_ON	sf_ION	sf_TION	QL_DT	JJing_VBG_NN	NN
illustrating	illustrating	lc_l	sf_NG	sf_ING	sf_TING	NN	NP_AT	VBG
a	a	lc_l1	sf_	sf_	sf_	JJing_VBG_NN	NN_JJ	AT
uniform	uniform	lc_l	sf_RM	sf_ORM	sf_FORM	NP_AT	VB_NN	JJ
pore	pore	lc_l5	sf_RE	sf_ORE	sf_PORE	NN_JJ	NN_JJ	NN
interior	interior	lc_l	sf_OR	sf_IOR	sf_RIOR	VB_NN	VB_NN	JJ
